event layer r x y z hbarcode barcode charge pt d0
4 5 762.226 578.283 496.566 -24.5252 9223372036854775807 10001 -1 10000 0.0146062
4 5 763.137 575.921 500.693 -24.6489 9223372036854775807 10001 -1 10000 0.0146062
4 5 766.67 567.372 515.628 -25.0964 9223372036854775807 10001 -1 10000 0.0146062
4 5 770.68 558.599 530.956 -25.5557 9223372036854775807 10001 -1 10000 0.0146062
4 5 770.895 558.149 531.742 -25.5793 9223372036854775807 10001 -1 10000 0.0146062
4 4 757.398 568.949 499.95 73.1055 9223372036854775807 10001 -1 10000 0.0146062
4 4 751.693 584.746 472.351 23.8952 9223372036854775807 10001 -1 10000 0.0146062
4 4 759.371 564.187 508.269 73.3548 9223372036854775807 10001 -1 10000 0.0146062
4 4 754.294 577.097 485.713 24.2956 200385 10001 -1 10000 0.0146062
4 4 755.019 575.11 489.185 24.3996 81 10001 -1 10000 0.0146062
4 4 752.53 582.184 476.827 72.4127 9223372036854775807 10001 -1 10000 0.0146062
4 4 767.341 547.203 537.942 74.244 200013 10001 -1 10000 0.0146062
4 5 757.301 592.667 471.435 26.0444 9223372036854775807 10001 -1 10000 0.0146062
4 5 765.912 569.135 512.549 73.1958 9223372036854775807 10001 -1 10000 0.0146062
4 5 766.136 568.61 513.466 73.1684 9223372036854775807 10001 -1 10000 0.0146062
4 5 768.473 563.323 522.702 72.8916 9223372036854775807 10001 -1 10000 0.0146062
4 5 761.626 579.882 493.772 25.3751 81 10001 -1 10000 0.0146062
4 5 771.421 557.062 533.641 72.5638 9223372036854775807 10001 -1 10000 0.0146062
4 5 774.158 551.588 543.205 72.2773 200013 10001 -1 10000 0.0146062
4 5 775.49 549.026 547.681 23.7598 9223372036854775807 10001 -1 10000 0.0146062
4 5 756.835 594.217 468.727 74.5089 9223372036854775807 10001 -1 10000 0.0146062
4 4 761.19 560.026 515.54 171.573 9223372036854775807 10001 -1 10000 0.0146062
4 4 760.535 561.501 512.963 123.112 9223372036854775807 10001 -1 10000 0.0146062
4 4 761.251 559.888 515.779 123.197 575 10001 -1 10000 0.0146062
4 4 750.83 587.508 467.526 170.134 200008 10001 -1 10000 0.0146062
4 4 751.661 584.846 472.176 170.273 9223372036854775807 10001 -1 10000 0.0146062
4 5 767.947 564.485 520.672 170.952 9223372036854775807 10001 -1 10000 0.0146062
4 5 767.317 565.897 518.205 122.643 9223372036854775807 10001 -1 10000 0.0146062
4 5 768.291 563.723 522.004 122.529 575 10001 -1 10000 0.0146062
4 5 756.88 594.067 468.989 172.501 200008 10001 -1 10000 0.0146062
4 4 750.78 587.67 467.241 219.742 9223372036854775807 10001 -1 10000 0.0146062
4 4 762.642 556.839 521.107 269.74 9223372036854775807 10001 -1 10000 0.0146062
4 4 768.603 544.766 542.2 270.372 9223372036854775807 10001 -1 10000 0.0146062
4 4 761.657 558.989 517.351 221.244 9223372036854775807 10001 -1 10000 0.0146062
4 4 752.11 583.458 474.6 268.346 1242 10001 -1 10000 0.0146062
4 4 770.115 541.917 547.178 270.521 9223372036854775807 10001 -1 10000 0.0146062
4 5 769.562 560.961 526.829 268.768 9223372036854775807 10001 -1 10000 0.0146062
4 5 775.879 548.289 548.969 268.105 9223372036854775807 10001 -1 10000 0.0146062
4 5 768.359 563.573 522.266 220.521 9223372036854775807 10001 -1 10000 0.0146062
4 5 759.436 586.044 483.007 270.081 1242 10001 -1 10000 0.0146062
4 4 753.497 579.347 481.783 318.178 200026 10001 -1 10000 0.0146062
4 4 769.235 543.566 544.296 368.434 9223372036854775807 10001 -1 10000 0.0146062
4 4 768.498 544.966 541.85 319.978 9223372036854775807 10001 -1 10000 0.0146062
4 4 768.596 544.779 542.177 319.988 9223372036854775807 10001 -1 10000 0.0146062
4 4 768.655 544.666 542.374 319.993 9223372036854775807 10001 -1 10000 0.0146062
4 4 769.288 543.467 544.47 320.056 836 10001 -1 10000 0.0146062
4 4 769.427 543.204 544.928 320.07 9223372036854775807 10001 -1 10000 0.0146062
4 4 769.606 542.867 545.518 320.088 9223372036854775807 10001 -1 10000 0.0146062
4 4 754.542 576.41 486.915 366.715 9223372036854775807 10001 -1 10000 0.0146062
4 4 754.611 576.222 487.242 366.725 200257 10001 -1 10000 0.0146062
4 5 758.727 588.168 479.296 319.809 200026 10001 -1 10000 0.0146062
4 5 774.506 550.913 544.384 366.242 9223372036854775807 10001 -1 10000 0.0146062
4 5 774.145 551.613 543.162 317.895 836 10001 -1 10000 0.0146062
4 5 760.464 583.082 488.182 367.926 9223372036854775807 10001 -1 10000 0.0146062
4 5 761.248 580.907 491.981 367.812 200257 10001 -1 10000 0.0146062
4 6 1003.69 1000.75 76.7266 -24.0503 9223372036854775807 10001 -1 10000 0.0146062
4 6 1006.08 1002.3 87.1023 -23.7774 9223372036854775807 10001 -1 10000 0.0146062
4 6 989.718 989.714 2.87687 23.8245 92 10001 -1 10000 0.0146062
4 6 995.742 995.005 38.2842 73.1389 200228 10001 -1 10000 0.0146062
4 6 994.988 994.399 34.228 24.6489 212 10001 -1 10000 0.0146062
4 6 996.146 995.325 40.4235 24.8118 200005 10001 -1 10000 0.0146062
4 7 995.599 995.598 -1.18179 26.0739 92 10001 -1 10000 0.0146062
4 7 1003.36 1002.39 44.2519 73.2626 200228 10001 -1 10000 0.0146062
4 7 1000.89 1000.41 30.9904 25.2279 212 10001 -1 10000 0.0146062
4 7 1003.72 1002.66 46.0688 24.8314 200005 10001 -1 10000 0.0146062
4 6 989.638 989.635 2.35435 121.811 1109 10001 -1 10000 0.0146062
4 6 1004.06 1001.0 78.3688 172.193 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.889 995.888 0.758989 124.023 1109 10001 -1 10000 0.0146062
4 6 998.184 996.887 50.8739 221.087 9223372036854775807 10001 -1 10000 0.0146062
4 6 999.521 997.868 57.4427 221.259 9223372036854775807 10001 -1 10000 0.0146062
4 6 1000.24 998.382 60.8764 221.35 200033 10001 -1 10000 0.0146062
4 7 1005.73 1004.16 56.1205 268.951 200033 10001 -1 10000 0.0146062
4 6 992.109 991.949 17.8313 366.601 9223372036854775807 10001 -1 10000 0.0146062
4 6 996.065 995.262 40.001 367.184 200661 10001 -1 10000 0.0146062
4 6 1002.8 1000.16 72.7704 368.046 9223372036854775807 10001 -1 10000 0.0146062
4 7 998.486 998.339 17.1556 367.975 9223372036854775807 10001 -1 10000 0.0146062
4 7 1002.05 1001.35 37.3099 367.445 200661 10001 -1 10000 0.0146062
4 6 994.3 993.834 30.4464 464.933 9223372036854775807 10001 -1 10000 0.0146062
4 6 1006.34 1002.46 88.1966 418.068 200609 10001 -1 10000 0.0146062
4 7 1001.58 1000.97 34.7719 465.512 9223372036854775807 10001 -1 10000 0.0146062
4 7 998.967 998.767 20.0175 417.516 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.671 999.38 24.123 417.409 9223372036854775807 10001 -1 10000 0.0146062
4 7 1011.3 1007.99 81.7493 415.893 200609 10001 -1 10000 0.0146062
4 6 990.286 985.924 92.8421 -25.8953 9223372036854775807 10001 -1 10000 0.0146062
4 6 992.647 986.816 107.431 24.3015 666 10001 -1 10000 0.0146062
4 6 1004.78 990.55 168.477 74.2754 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.426 993.387 109.702 25.4458 666 10001 -1 10000 0.0146062
4 7 1003.62 994.797 132.754 24.8452 9223372036854775807 10001 -1 10000 0.0146062
4 6 994.121 987.337 115.944 122.523 9223372036854775807 10001 -1 10000 0.0146062
4 6 994.228 987.374 116.547 122.539 374 10001 -1 10000 0.0146062
4 6 989.847 985.749 89.9794 170.23 9223372036854775807 10001 -1 10000 0.0146062
4 7 1000.21 993.664 114.222 123.328 374 10001 -1 10000 0.0146062
4 6 1001.54 989.655 153.837 221.511 9223372036854775807 10001 -1 10000 0.0146062
4 7 1004.12 994.957 135.365 269.16 9223372036854775807 10001 -1 10000 0.0146062
4 7 1006.2 995.59 145.711 220.508 9223372036854775807 10001 -1 10000 0.0146062
4 6 995.981 987.961 126.14 367.172 9223372036854775807 10001 -1 10000 0.0146062
4 7 1001.53 994.118 121.654 367.518 9223372036854775807 10001 -1 10000 0.0146062
4 7 1008.26 996.192 155.554 366.634 9223372036854775807 10001 -1 10000 0.0146062
4 7 1013.46 997.602 178.606 366.034 9223372036854775807 10001 -1 10000 0.0146062
4 6 988.837 985.333 83.1738 415.669 9223372036854775807 10001 -1 10000 0.0146062
4 6 989.435 985.581 87.2418 415.775 9223372036854775807 10001 -1 10000 0.0146062
4 6 990.41 985.973 93.6452 415.942 9223372036854775807 10001 -1 10000 0.0146062
4 6 990.919 986.171 96.8845 416.027 9223372036854775807 10001 -1 10000 0.0146062
4 6 992.255 986.673 105.096 416.241 200609 10001 -1 10000 0.0146062
4 6 994.228 987.374 116.547 416.539 9223372036854775807 10001 -1 10000 0.0146062
4 6 994.538 987.48 118.279 416.584 9223372036854775807 10001 -1 10000 0.0146062
4 6 994.728 987.544 119.334 416.612 9223372036854775807 10001 -1 10000 0.0146062
4 6 994.988 987.632 120.765 416.649 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.577 991.904 85.4441 418.078 9223372036854775807 10001 -1 10000 0.0146062
4 7 996.091 992.115 88.9095 417.988 9223372036854775807 10001 -1 10000 0.0146062
4 7 996.757 992.383 93.2789 417.874 9223372036854775807 10001 -1 10000 0.0146062
4 7 997.014 992.484 94.9362 417.831 9223372036854775807 10001 -1 10000 0.0146062
4 7 997.633 992.724 98.8535 417.728 200609 10001 -1 10000 0.0146062
4 7 998.615 993.092 104.88 417.571 9223372036854775807 10001 -1 10000 0.0146062
4 7 998.653 993.106 105.106 417.566 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.119 993.277 107.894 417.493 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.157 993.29 108.12 417.487 9223372036854775807 10001 -1 10000 0.0146062
4 7 1000.41 993.733 115.352 417.299 9223372036854775807 10001 -1 10000 0.0146062
4 7 1000.74 993.848 117.235 417.25 9223372036854775807 10001 -1 10000 0.0146062
4 7 1000.93 993.912 118.29 417.222 9223372036854775807 10001 -1 10000 0.0146062
4 7 1001.22 994.014 119.947 417.179 9223372036854775807 10001 -1 10000 0.0146062
4 6 994.113 973.476 201.505 -25.2947 200148 10001 -1 10000 0.0146062
4 7 1003.87 979.406 220.283 -25.0061 200148 10001 -1 10000 0.0146062
4 7 1006.58 979.053 233.789 -25.3575 200195 10001 -1 10000 0.0146062
4 6 993.139 973.622 195.922 72.7601 9223372036854775807 10001 -1 10000 0.0146062
4 6 1003.12 972.291 246.774 74.083 9223372036854775807 10001 -1 10000 0.0146062
4 6 1003.79 972.212 249.792 74.1615 481 10001 -1 10000 0.0146062
4 7 1009.97 978.638 249.633 72.4304 481 10001 -1 10000 0.0146062
4 7 1006.76 979.03 234.644 24.4369 9223372036854775807 10001 -1 10000 0.0146062
4 6 997.98 972.935 222.178 171.443 1173 10001 -1 10000 0.0146062
4 6 1003.14 972.289 246.85 172.085 551 10001 -1 10000 0.0146062
4 7 1005.05 979.25 226.244 171.039 1173 10001 -1 10000 0.0146062
4 7 1008.93 978.762 244.88 170.554 551 10001 -1 10000 0.0146062
4 6 989.458 974.223 172.96 219.779 9223372036854775807 10001 -1 10000 0.0146062
4 6 991.328 973.907 185.032 220.093 9223372036854775807 10001 -1 10000 0.0146062
4 6 1004.71 972.105 253.866 270.268 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.4 980.05 195.713 221.45 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.441 980.706 170.638 270.485 9223372036854775807 10001 -1 10000 0.0146062
4 7 1009.96 978.64 249.557 268.432 9223372036854775807 10001 -1 10000 0.0146062
4 6 991.003 973.961 182.994 318.04 9223372036854775807 10001 -1 10000 0.0146062
4 6 1002.27 972.392 242.901 319.599 9223372036854775807 10001 -1 10000 0.0146062
4 7 997.912 980.285 186.734 319.683 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.14 980.09 194.178 367.873 9223372036854775807 10001 -1 10000 0.0146062
4 7 1013.14 978.274 263.515 366.069 720 10001 -1 10000 0.0146062
4 6 1005.89 971.971 258.997 466.401 201104 10001 -1 10000 0.0146062
4 6 1006.71 971.878 262.543 466.493 200156 10001 -1 10000 0.0146062
4 6 997.18 973.042 218.078 416.953 9223372036854775807 10001 -1 10000 0.0146062
4 6 1005.77 971.983 258.519 418.005 9223372036854775807 10001 -1 10000 0.0146062
4 6 990.935 973.972 182.567 464.413 712 10001 -1 10000 0.0146062
4 7 997.908 980.286 186.709 466.067 712 10001 -1 10000 0.0146062
4 7 1011.76 978.43 257.555 464.224 200156 10001 -1 10000 0.0146062
4 6 991.638 953.858 271.109 -25.6735 200195 10001 -1 10000 0.0146062
4 6 1006.35 945.471 344.723 26.07 1488 10001 -1 10000 0.0146062
4 6 1004.04 946.613 334.7 74.191 87 10001 -1 10000 0.0146062
4 7 997.33 960.693 267.836 74.1615 9223372036854775807 10001 -1 10000 0.0146062
4 7 1012.28 952.004 344.1 72.1654 87 10001 -1 10000 0.0146062
4 6 1000.53 948.444 318.627 123.387 9223372036854775807 10001 -1 10000 0.0146062
4 7 1000.12 958.787 284.559 171.724 9223372036854775807 10001 -1 10000 0.0146062
4 6 992.23 953.451 274.683 220.237 200106 10001 -1 10000 0.0146062
4 6 992.583 953.212 276.783 220.292 79 10001 -1 10000 0.0146062
4 6 990.344 954.781 263.01 268.315 9223372036854775807 10001 -1 10000 0.0146062
4 6 996.645 950.649 299.28 220.881 657 10001 -1 10000 0.0146062
4 7 998.354 959.972 274.161 221.613 200106 10001 -1 10000 0.0146062
4 7 998.967 959.553 277.835 221.516 79 10001 -1 10000 0.0146062
4 7 1003.11 956.93 300.857 220.914 657 10001 -1 10000 0.0146062
4 7 996.042 961.641 259.512 270.379 9223372036854775807 10001 -1 10000 0.0146062
4 6 988.859 955.903 253.161 317.673 200005 10001 -1 10000 0.0146062
4 6 991.187 954.174 268.335 366.454 720 10001 -1 10000 0.0146062
4 6 1000.76 948.322 319.702 367.798 200499 10001 -1 10000 0.0146062
4 7 995.821 961.809 258.038 320.035 200005 10001 -1 10000 0.0146062
4 7 997.152 960.821 266.711 368.191 720 10001 -1 10000 0.0146062
4 7 1005.96 955.293 315.229 366.921 200499 10001 -1 10000 0.0146062
4 6 1002.91 947.188 329.65 417.675 331 10001 -1 10000 0.0146062
4 6 992.347 953.371 275.384 464.638 200156 10001 -1 10000 0.0146062
4 6 992.486 953.277 276.209 464.66 201104 10001 -1 10000 0.0146062
4 7 1005.47 955.566 312.83 464.984 9223372036854775807 10001 -1 10000 0.0146062
4 7 1005.94 955.302 315.154 464.923 9223372036854775807 10001 -1 10000 0.0146062
4 7 1007.35 954.533 321.903 464.746 9223372036854775807 10001 -1 10000 0.0146062
4 7 1007.95 954.214 324.704 416.29 331 10001 -1 10000 0.0146062
4 7 997.896 960.291 271.361 466.069 200156 10001 -1 10000 0.0146062
4 7 998.042 960.189 272.261 466.046 9223372036854775807 10001 -1 10000 0.0146062
4 7 1008.65 921.626 409.862 -25.6126 580 10001 -1 10000 0.0146062
4 7 1011.76 918.842 423.545 -25.9757 9223372036854775807 10001 -1 10000 0.0146062
4 6 993.966 923.861 366.672 72.8838 245 10001 -1 10000 0.0146062
4 6 996.919 920.661 382.401 24.9178 270 10001 -1 10000 0.0146062
4 6 997.006 920.571 382.844 24.9296 270 10001 -1 10000 0.0146062
4 6 1002.53 915.199 409.248 25.6303 9223372036854775807 10001 -1 10000 0.0146062
4 6 1002.73 915.019 410.135 25.6538 9223372036854775807 10001 -1 10000 0.0146062
4 6 1002.95 914.823 411.097 25.6794 9223372036854775807 10001 -1 10000 0.0146062
4 6 1003.23 914.567 412.354 25.7127 9223372036854775807 10001 -1 10000 0.0146062
4 6 1003.61 914.221 414.055 25.7579 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.15 936.578 336.372 26.1544 1488 10001 -1 10000 0.0146062
4 7 1001.18 929.149 372.883 73.5688 245 10001 -1 10000 0.0146062
4 7 1008.17 922.072 407.669 24.2622 270 10001 -1 10000 0.0146062
4 7 1008.22 922.027 407.89 24.2563 270 10001 -1 10000 0.0146062
4 7 1008.33 921.922 408.408 24.2426 270 10001 -1 10000 0.0146062
4 6 1006.66 911.568 427.097 172.487 1074 10001 -1 10000 0.0146062
4 6 1000.95 916.674 402.0 123.438 848 10001 -1 10000 0.0146062
4 6 1003.25 914.552 412.428 123.715 9223372036854775807 10001 -1 10000 0.0146062
4 7 1013.14 917.653 429.387 170.069 1074 10001 -1 10000 0.0146062
4 7 1008.28 921.967 408.186 122.248 848 10001 -1 10000 0.0146062
4 6 997.283 920.285 384.25 220.967 200451 10001 -1 10000 0.0146062
4 7 1002.82 927.369 381.635 220.953 200182 10001 -1 10000 0.0146062
4 6 993.833 924.012 365.933 366.864 9223372036854775807 10001 -1 10000 0.0146062
4 6 995.639 922.016 375.744 318.741 9223372036854775807 10001 -1 10000 0.0146062
4 6 990.839 927.593 348.331 366.397 1232 10001 -1 10000 0.0146062
4 7 1003.78 926.375 386.516 318.824 9223372036854775807 10001 -1 10000 0.0146062
4 7 997.081 934.01 348.994 368.203 1232 10001 -1 10000 0.0146062
4 7 1000.2 930.248 367.484 367.712 9223372036854775807 10001 -1 10000 0.0146062
4 7 1013.18 917.623 429.535 366.065 9223372036854775807 10001 -1 10000 0.0146062
4 6 989.346 929.539 338.765 415.76 331 10001 -1 10000 0.0146062
4 6 992.242 925.868 356.811 416.239 131 10001 -1 10000 0.0146062
4 6 997.463 920.099 385.162 465.374 161 10001 -1 10000 0.0146062
4 6 997.669 919.889 386.198 465.402 9223372036854775807 10001 -1 10000 0.0146062
4 7 1003.65 926.501 385.899 465.223 161 10001 -1 10000 0.0146062
4 7 998.329 932.455 356.637 417.617 131 10001 -1 10000 0.0146062
4 6 1004.14 873.983 494.427 -23.9973 200373 10001 -1 10000 0.0146062
4 6 993.842 888.588 445.121 24.4821 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.018 896.644 440.528 25.5086 9223372036854775807 10001 -1 10000 0.0146062
4 6 989.439 896.298 419.094 170.159 1074 10001 -1 10000 0.0146062
4 7 995.874 902.289 421.471 172.409 1074 10001 -1 10000 0.0146062
4 6 995.84 885.451 455.711 269.153 1071 10001 -1 10000 0.0146062
4 6 1006.45 871.132 504.052 270.464 1236 10001 -1 10000 0.0146062
4 6 993.842 888.588 445.121 220.482 200018 10001 -1 10000 0.0146062
4 6 1004.17 873.948 494.547 221.823 575 10001 -1 10000 0.0146062
4 6 999.82 879.685 475.178 269.681 76 10001 -1 10000 0.0146062
4 6 995.139 886.53 452.068 220.67 200008 10001 -1 10000 0.0146062
4 7 1002.72 890.735 460.477 269.351 1071 10001 -1 10000 0.0146062
4 7 1005.71 886.384 475.167 268.952 76 10001 -1 10000 0.0146062
4 7 1000.47 894.244 448.634 221.289 200008 10001 -1 10000 0.0146062
4 7 1012.79 877.166 506.285 268.108 1236 10001 -1 10000 0.0146062
4 7 1008.9 882.068 489.738 220.174 575 10001 -1 10000 0.0146062
4 6 994.175 888.052 446.93 318.531 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.221 896.301 441.686 319.477 9223372036854775807 10001 -1 10000 0.0146062
4 7 1009.33 881.518 491.595 366.507 9223372036854775807 10001 -1 10000 0.0146062
4 6 998.595 881.4 469.388 465.524 118 10001 -1 10000 0.0146062
4 6 1000.37 878.935 477.711 465.749 33 10001 -1 10000 0.0146062
4 6 1003.92 874.269 493.462 417.793 200072 10001 -1 10000 0.0146062
4 6 1004.31 873.776 495.126 417.838 121 10001 -1 10000 0.0146062
4 6 1006.78 870.732 505.402 418.117 9223372036854775807 10001 -1 10000 0.0146062
4 6 989.182 896.791 417.429 464.114 9223372036854775807 10001 -1 10000 0.0146062
4 7 1005.3 886.963 473.214 465.005 118 10001 -1 10000 0.0146062
4 7 1006.47 885.333 478.713 464.856 33 10001 -1 10000 0.0146062
4 7 1010.69 879.774 497.481 415.964 200072 10001 -1 10000 0.0146062
4 7 1011.68 878.531 501.678 415.85 121 10001 -1 10000 0.0146062
4 7 996.487 901.132 425.379 466.303 9223372036854775807 10001 -1 10000 0.0146062
4 6 996.607 840.87 534.941 -24.9414 1181 10001 -1 10000 0.0146062
4 6 997.655 838.879 539.997 -24.8 9223372036854775807 10001 -1 10000 0.0146062
4 6 1003.84 828.063 567.454 -24.0326 200005 10001 -1 10000 0.0146062
4 7 1002.68 847.296 536.147 -24.8432 1181 10001 -1 10000 0.0146062
4 7 1009.76 834.599 568.379 -25.7441 200005 10001 -1 10000 0.0146062
4 7 1011.3 832.082 574.769 -25.9227 200094 10001 -1 10000 0.0146062
4 6 1005.39 825.555 573.821 25.962 9223372036854775807 10001 -1 10000 0.0146062
4 6 991.54 851.409 508.186 72.5108 323 10001 -1 10000 0.0146062
4 6 993.399 847.343 518.509 72.7994 9223372036854775807 10001 -1 10000 0.0146062
4 7 1003.51 845.682 540.244 24.8589 9223372036854775807 10001 -1 10000 0.0146062
4 7 1011.39 831.934 575.144 23.8834 9223372036854775807 10001 -1 10000 0.0146062
4 7 996.999 859.411 505.389 74.2165 9223372036854775807 10001 -1 10000 0.0146062
4 7 997.678 857.835 509.392 74.1046 323 10001 -1 10000 0.0146062
4 7 1000.35 851.998 524.209 73.6905 9223372036854775807 10001 -1 10000 0.0146062
4 6 997.434 839.294 538.944 171.371 1602 10001 -1 10000 0.0146062
4 7 1003.64 845.442 540.852 171.225 1602 10001 -1 10000 0.0146062
4 6 989.699 855.725 497.232 268.205 1236 10001 -1 10000 0.0146062
4 6 1004.18 827.51 568.859 270.207 827 10001 -1 10000 0.0146062
4 7 1013.17 829.113 582.307 219.683 9223372036854775807 10001 -1 10000 0.0146062
4 7 996.065 861.652 499.701 270.375 1236 10001 -1 10000 0.0146062
4 6 1002.0 831.133 559.66 367.95 700 10001 -1 10000 0.0146062
4 6 1002.05 831.051 559.87 367.955 700 10001 -1 10000 0.0146062
4 6 1002.1 830.968 560.081 367.961 700 10001 -1 10000 0.0146062
4 6 1002.15 830.885 560.292 367.967 700 10001 -1 10000 0.0146062
4 6 1002.18 830.829 560.432 367.971 700 10001 -1 10000 0.0146062
4 6 1002.21 830.774 560.573 367.975 700 10001 -1 10000 0.0146062
4 6 1002.26 830.691 560.783 367.981 700 10001 -1 10000 0.0146062
4 6 998.938 836.509 546.013 319.185 200405 10001 -1 10000 0.0146062
4 6 993.635 846.845 519.773 366.835 286 10001 -1 10000 0.0146062
4 7 1000.97 850.716 527.463 319.216 9223372036854775807 10001 -1 10000 0.0146062
4 7 1001.57 849.499 530.553 319.13 9223372036854775807 10001 -1 10000 0.0146062
4 7 1001.87 848.891 532.098 319.087 9223372036854775807 10001 -1 10000 0.0146062
4 7 1002.05 848.531 533.011 319.061 9223372036854775807 10001 -1 10000 0.0146062
4 7 1006.06 840.979 552.181 318.525 200405 10001 -1 10000 0.0146062
4 7 1012.06 830.855 577.883 317.807 827 10001 -1 10000 0.0146062
4 7 1000.52 851.638 525.122 367.665 286 10001 -1 10000 0.0146062
4 6 991.268 852.027 506.618 416.084 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.226 863.745 494.388 418.141 9223372036854775807 10001 -1 10000 0.0146062
4 7 998.98 854.921 516.789 417.514 9223372036854775807 10001 -1 10000 0.0146062
4 6 993.438 798.827 590.59 -25.3948 9223372036854775807 10001 -1 10000 0.0146062
4 6 995.185 794.449 599.37 -25.1396 200373 10001 -1 10000 0.0146062
4 6 994.728 795.571 597.118 24.6116 200332 10001 -1 10000 0.0146062
4 6 989.26 810.445 567.287 72.1281 9223372036854775807 10001 -1 10000 0.0146062
4 7 1002.09 798.746 605.139 25.0552 200332 10001 -1 10000 0.0146062
4 7 995.662 816.034 570.466 74.4461 9223372036854775807 10001 -1 10000 0.0146062
4 6 993.057 799.815 588.608 122.364 317 10001 -1 10000 0.0146062
4 6 1005.24 772.694 643.004 172.328 200082 10001 -1 10000 0.0146062
4 7 1000.11 803.663 595.278 123.342 317 10001 -1 10000 0.0146062
4 7 1010.68 780.033 642.671 170.348 200082 10001 -1 10000 0.0146062
4 6 989.234 810.524 567.129 219.74 9223372036854775807 10001 -1 10000 0.0146062
4 6 1004.33 774.479 639.424 270.224 9223372036854775807 10001 -1 10000 0.0146062
4 6 1004.43 774.276 639.83 270.236 200162 10001 -1 10000 0.0146062
4 7 1003.38 795.693 611.263 367.261 700 10001 -1 10000 0.0146062
4 7 1003.52 795.356 611.938 367.241 700 10001 -1 10000 0.0146062
4 7 1012.95 775.622 651.52 366.091 9223372036854775807 10001 -1 10000 0.0146062
4 7 1013.18 775.184 652.398 366.065 9223372036854775807 10001 -1 10000 0.0146062
4 6 995.421 793.876 600.519 465.094 9223372036854775807 10001 -1 10000 0.0146062
4 6 998.324 787.107 614.095 465.488 9223372036854775807 10001 -1 10000 0.0146062
4 7 1007.18 787.24 628.217 464.768 9223372036854775807 10001 -1 10000 0.0146062
4 7 1001.99 798.982 604.667 417.069 140 10001 -1 10000 0.0146062
4 7 1012.89 775.745 651.272 415.715 9223372036854775807 10001 -1 10000 0.0146062
4 6 1005.71 712.647 709.64 -23.8186 9223372036854775807 10001 -1 10000 0.0146062
4 6 995.981 736.939 669.998 73.1723 81 10001 -1 10000 0.0146062
4 6 1000.65 724.649 690.055 25.4006 791 10001 -1 10000 0.0146062
4 6 1001.91 721.533 695.138 25.5557 377 10001 -1 10000 0.0146062
4 6 1005.37 713.41 708.395 25.96 9223372036854775807 10001 -1 10000 0.0146062
4 6 993.113 745.299 656.356 72.7562 200013 10001 -1 10000 0.0146062
4 7 995.117 765.167 636.221 26.1602 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.15 765.049 636.414 26.1544 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.215 764.812 636.801 26.1426 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.335 764.379 637.508 26.121 9223372036854775807 10001 -1 10000 0.0146062
4 7 995.599 763.432 639.053 26.0739 9223372036854775807 10001 -1 10000 0.0146062
4 7 1002.81 740.967 675.712 73.3391 81 10001 -1 10000 0.0146062
4 7 998.816 752.706 656.557 25.54 9223372036854775807 10001 -1 10000 0.0146062
4 7 1006.91 730.149 693.367 24.4173 377 10001 -1 10000 0.0146062
4 7 1007.79 727.98 696.906 24.3093 791 10001 -1 10000 0.0146062
4 7 1007.98 727.507 697.678 24.2858 9223372036854775807 10001 -1 10000 0.0146062
4 7 999.435 750.787 659.688 73.8279 200013 10001 -1 10000 0.0146062
4 6 1005.37 713.41 708.395 123.96 9223372036854775807 10001 -1 10000 0.0146062
4 6 990.532 753.542 642.906 170.346 200082 10001 -1 10000 0.0146062
4 7 996.212 761.277 642.57 172.35 200082 10001 -1 10000 0.0146062
4 6 993.044 745.51 656.012 220.362 511 10001 -1 10000 0.0146062
4 6 996.717 734.902 673.323 220.89 9223372036854775807 10001 -1 10000 0.0146062
4 6 1003.51 717.708 701.381 221.746 619 10001 -1 10000 0.0146062
4 7 999.892 749.393 661.962 221.375 511 10001 -1 10000 0.0146062
4 7 1009.48 723.879 703.599 220.105 619 10001 -1 10000 0.0146062
4 6 997.507 732.759 676.82 367.38 9223372036854775807 10001 -1 10000 0.0146062
4 6 1000.3 725.503 688.661 367.741 9223372036854775807 10001 -1 10000 0.0146062
4 6 997.166 733.68 675.318 318.951 9223372036854775807 10001 -1 10000 0.0146062
4 6 991.638 749.913 648.826 366.527 118 10001 -1 10000 0.0146062
4 7 998.116 754.928 652.931 368.034 118 10001 -1 10000 0.0146062
4 7 999.758 749.801 661.297 367.779 700 10001 -1 10000 0.0146062
4 7 999.784 749.722 661.426 367.775 700 10001 -1 10000 0.0146062
4 7 999.849 749.525 661.747 367.765 700 10001 -1 10000 0.0146062
