event,barcode,charge,pt,d0
8369,10001,-1,22593.3,-79.6712
8370,10001,-1,5143.63,-96.0481
8371,10001,-1,22734.8,-2.80459
8372,10001,1,27346.9,61.2717
8373,10001,1,6824.15,28.9623
8374,10001,1,111485,23.9972
8375,10001,1,10220.1,89.0565
8376,10001,-1,5859.22,-24.8171
8377,10001,-1,124328,-48.4648
8378,10001,1,18839.2,-38.1486
8379,10001,-1,5168.49,24.6726
8380,10001,-1,11236.3,-24.8291
8381,10001,-1,88614.5,49.416
8382,10001,-1,5393.5,-31.0524
8383,10001,1,17649.9,-28.7419
8384,10001,-1,35825.9,-40.9358
8385,10001,-1,12123.8,12.5307
8386,10001,-1,19148.3,-65.8597
8387,10001,-1,5227.31,-87.1629
8388,10001,1,6848.65,58.1469
8389,10001,1,6510.81,96.9314
8390,10001,-1,31237.8,69.6916
8391,10001,1,6158.37,79.3305
8392,10001,-1,5391.11,37.3219
8393,10001,1,5816.01,56.4473
8394,10001,1,30011.1,-40.5991
8395,10001,1,38251,-53.5983
8396,10001,1,23618,98.6735
8397,10001,1,10021,-22.66
8398,10001,-1,5937.29,-30.7829
8399,10001,-1,17353,11.3019
8400,10001,1,12875.8,-62.086
8401,10001,-1,13250.1,37.5322
8402,10001,-1,7552.46,-14.6612
8403,10001,1,27310.5,7.48988
8404,10001,-1,10646.2,-13.7688
8405,10001,1,22867.7,29.8837
8406,10001,-1,9025.88,14.679
8407,10001,1,5215.76,-4.50753
8408,10001,1,12753,-14.9951
8409,10001,1,14891.3,-32.1971
8410,10001,1,14807.2,54.0106
8411,10001,-1,13345.3,-31.0142
8412,10001,-1,5463.86,74.9865
8413,10001,-1,239746,-37.289
8414,10001,1,5512.59,-98.9281
8415,10001,1,31710.7,-30.5524
8416,10001,-1,19321.5,76.012
8417,10001,1,21748.7,80.459
8418,10001,-1,5108.8,-15.8574
8419,10001,-1,5465.74,60.8732
8420,10001,1,5081.97,-93.6817
8421,10001,-1,48417.7,-95.5243
8422,10001,1,14081.3,89.6872
8423,10001,-1,6721.71,48.6646
8424,10001,1,14708.6,43.7514
8425,10001,1,59309.4,51.4282
8426,10001,1,5962.66,30.8635
8427,10001,-1,27037.1,-65.1692
8428,10001,1,5471.01,-65.891
8429,10001,1,6914.59,-88.0605
8430,10001,1,119811,20.2395
8431,10001,1,18308.8,-95.975
8432,10001,-1,248886,87.3248
8433,10001,1,16837.5,7.79356
8434,10001,1,67485.1,-68.0825
8435,10001,1,5572.85,-33.7691
8436,10001,1,17420.7,87.3603
8437,10001,1,58494.2,10.5663
8438,10001,-1,7728.83,-25.1426
8439,10001,-1,10410.1,-35.8024
8440,10001,-1,8473.75,64.9392
8441,10001,1,52879.5,-2.0503
8442,10001,1,5643.43,-48.1295
8443,10001,-1,30177.7,33.0906
8444,10001,1,8678.45,-63.6644
8445,10001,1,14018.3,-32.8529
8446,10001,-1,9169.47,-30.9288
8447,10001,-1,8285.03,-23.8125
8448,10001,-1,13411.6,30.9442
8449,10001,1,6422.14,-96.5116
8450,10001,-1,20532.7,-9.84435
8451,10001,-1,5665.94,85.8769
8452,10001,1,6035.19,33.5463
8453,10001,-1,7282.72,-35.4124
8454,10001,1,12098.1,70.3781
8455,10001,1,9255.18,-82.266
8456,10001,-1,10595.6,85.5229
8457,10001,1,9391.11,-96.635
8458,10001,-1,16289.8,68.2934
8459,10001,-1,23808.4,29.4888
8460,10001,1,5293.94,-17.8445
8461,10001,-1,9325.52,-27.9636
8462,10001,-1,9132.25,-18.0214
8463,10001,1,9943.54,-55.8221
8464,10001,-1,80425,-19.0237
8465,10001,-1,32505.2,6.73063
8466,10001,-1,6235.88,-71.0851
8467,10001,-1,768036,-80.4017
8468,10001,-1,7557.64,37.2504
8469,10001,-1,5840.21,-30.8727
8470,10001,1,6504.72,94.3581
8471,10001,-1,59715.1,-21.4703
8472,10001,1,8214.79,-24.597
8473,10001,-1,5378.41,-80.9116
8474,10001,1,39211.7,-44.9381
8475,10001,-1,5995.92,18.2785
8476,10001,-1,60577.2,-45.9394
8477,10001,-1,6461.63,-88.3009
8478,10001,1,10480.4,21.9689
8479,10001,-1,5750.43,30.3151
8480,10001,-1,5105.85,-70.5084
8481,10001,1,21434,-31.1428
8482,10001,1,139427,42.4705
8483,10001,1,7105.39,-54.8384
8484,10001,-1,9093.79,-43.5077
8485,10001,-1,5514.19,-4.49814
8486,10001,1,17940.6,37.5793
8487,10001,-1,9049.79,11.4054
8488,10001,1,6721.18,-56.9801
8489,10001,1,8295.31,-4.44681
8490,10001,-1,5999.86,48.3607
8491,10001,1,6464.9,-41.9254
8492,10001,1,8587.56,-99.7003
8493,10001,-1,5185.67,1.32662
8494,10001,1,5246.42,0.785503
8495,10001,1,5275.37,-68.8353
8496,10001,1,117167,18.4734
8497,10001,1,61506.8,-74.0625
8498,10001,1,6144.87,-80.8809
8499,10001,1,6299.98,4.15926
8500,10001,1,10675.9,53.5194
8501,10001,1,38014.7,-58.756
8502,10001,-1,11335.8,-38.9683
8503,10001,-1,11300,37.7342
8504,10001,1,9356.76,-79.4363
8505,10001,-1,8059.13,4.93777
8506,10001,1,6028.42,6.00447
8507,10001,1,6755.22,42.1918
8508,10001,-1,25451,-17.4325
8509,10001,1,5700.07,-39.8256
8510,10001,-1,6021.73,-7.6445
8511,10001,1,6691.74,-85.1378
8512,10001,1,6325.83,-12.1331
8513,10001,-1,8387.21,59.1701
8514,10001,-1,5807.46,-0.257092
8515,10001,-1,41761.9,-61.8327
8516,10001,1,7093.09,-97.5253
8517,10001,1,5810.62,82.9579
8518,10001,1,8722.26,55.3457
8519,10001,-1,13170.1,-50.2464
8520,10001,-1,5378.67,91.9251
8521,10001,1,68883.2,11.8063
8522,10001,1,15460.9,-12.3927
8523,10001,1,199792,-97.0091
8524,10001,-1,27895.4,76.8837
8525,10001,1,6904.91,48.2771
8526,10001,-1,7932.25,-38.2992
8527,10001,1,22204.2,-63.1095
8528,10001,1,7575.03,29.9428
8529,10001,1,5208.07,-76.4123
8530,10001,-1,5634.78,52.6963
8531,10001,-1,8897.08,-0.200435
8532,10001,-1,8697.56,18.3442
8533,10001,-1,124126,-82.7677
8534,10001,-1,5567.32,-21.3089
8535,10001,1,28351.9,58.3211
8536,10001,1,5853.29,-17.6954
8537,10001,-1,7513.93,-84.7473
8538,10001,1,18139.3,13.0953
8539,10001,1,6923.47,-64.5793
8540,10001,1,16586.1,42.676
8541,10001,-1,10140.5,-51.6267
8542,10001,1,7892.09,90.9783
8543,10001,1,6119.63,10.6216
8544,10001,-1,28938.7,69.7202
8545,10001,-1,8669.12,-24.4205
8546,10001,1,5017.42,71.887
8547,10001,1,10194.8,-82.6747
8548,10001,-1,10345.8,35.1174
8549,10001,1,58264.6,16.4913
8550,10001,1,7794.49,-77.6604
8551,10001,1,5591.37,-58.0092
8552,10001,-1,6012,88.8076
8553,10001,-1,15406.8,26.8615
8554,10001,1,19773.9,-15.1417
8555,10001,-1,32188.4,-93.7962
8556,10001,1,9832.27,65.2307
8557,10001,-1,10257.6,33.7149
8558,10001,1,6494.63,95.8591
8559,10001,1,13130.9,8.12836
8560,10001,-1,8725.25,-28.4019
8561,10001,-1,14185.1,62.2766
8562,10001,-1,5900.13,-49.9628
8563,10001,1,23600.9,82.1535
8564,10001,1,5939.85,-74.1184
8565,10001,-1,5860.6,-71.5511
8566,10001,-1,5514.7,-63.7162
8567,10001,1,8239.41,75.9254
8568,10001,-1,58015.1,-68.941
8569,10001,-1,22435.7,39.0361
8570,10001,-1,8245.27,-10.6325
8571,10001,1,12563.2,76.4857
8572,10001,-1,6788.99,-38.441
8573,10001,-1,16092.4,84.8554
8574,10001,1,7060.75,-35.2794
8575,10001,-1,109351,62.5745
8576,10001,1,6293.11,15.9313
8577,10001,-1,5801.61,2.02114
8578,10001,-1,11996.9,-87.0973
8579,10001,1,12161.1,-46.4742
8580,10001,1,42534.1,1.75056
8581,10001,-1,39966.1,48.0041
8582,10001,1,7941.18,76.154
8583,10001,1,8925.81,82.152
8584,10001,-1,5495.75,29.6553
8585,10001,-1,6465.81,6.55544
8586,10001,1,6639.37,16.8091
8587,10001,1,17119,61.5514
8588,10001,-1,40890.7,56.3434
8589,10001,-1,16914.2,-50.5249
8590,10001,-1,7381.92,-84.6417
8591,10001,1,27651.8,-73.2958
8592,10001,1,5464.58,-58.4164
8593,10001,1,6887.14,-86.3377
8594,10001,1,42242.8,71.1902
8595,10001,1,68021,-27.8787
8596,10001,-1,7858.69,71.9154
8597,10001,1,10994.7,73.8113
8598,10001,1,12610.2,-11.5347
8599,10001,1,5054.17,85.3841
8600,10001,-1,5796.22,-36.5193
8601,10001,-1,6307.37,-4.56193
8602,10001,-1,5680.39,-82.069
8603,10001,1,8221.53,-74.0118
8604,10001,1,84389.2,77.9127
8605,10001,-1,5891.61,90.1327
8606,10001,1,6438.87,65.9234
8607,10001,1,8812.67,93.644
8608,10001,1,5298.01,-66.7828
8609,10001,-1,93106.2,21.4747
8610,10001,1,17741,55.8452
8611,10001,1,30882.9,-87.8631
8612,10001,1,7352.88,-22.632
8613,10001,-1,8341.72,50.9444
8614,10001,1,8637.96,8.26548
8615,10001,1,9260.78,60.2586
8616,10001,-1,96168.3,78.9823
8617,10001,-1,7094.68,-85.5101
8618,10001,1,5264,38.9884
8619,10001,-1,5045.52,-35.8174
8620,10001,1,5691.05,41.7864
8621,10001,1,11902.2,-21.1092
8622,10001,1,5137.91,5.70551
8623,10001,-1,12359.4,-72.2055
8624,10001,-1,14860,61.1403
8625,10001,1,16226.7,47.5255
8626,10001,-1,17472.3,0.0862958
8627,10001,1,177089,-18.6039
8628,10001,1,5065.62,6.00383
8629,10001,-1,12759.5,53.9728
8630,10001,-1,55811.4,76.5793
8631,10001,-1,7112.96,53.2131
8632,10001,1,5109.85,11.3722
8633,10001,1,13667.6,-20.2561
8634,10001,-1,15031.3,89.9421
8635,10001,1,32645.7,4.15724
8636,10001,-1,5999.9,6.34229
8637,10001,1,7105.28,50.4069
8638,10001,-1,163591,25.8173
8639,10001,-1,12123.4,-25.8695
8640,10001,1,45432.5,-50.5529
8641,10001,-1,8254.2,78.4858
8642,10001,1,5580.96,-95.5914
8643,10001,1,9236.3,-93.4909
8644,10001,1,144775,85.9455
8645,10001,-1,19717.1,76.991
8646,10001,-1,6025.32,75.9427
8647,10001,-1,100997,-66.6412
8648,10001,-1,9279.42,-89.4431
8649,10001,1,6764.16,-7.55693
8650,10001,-1,62158.8,-59.9699
8651,10001,-1,9568.09,68.006
8652,10001,1,5938.11,19.522
8653,10001,1,9099,0.860279
8654,10001,1,29510.5,32.205
8655,10001,1,40113.7,-64.7596
8656,10001,-1,11747.6,6.6586
8657,10001,-1,6404.15,62.5382
8658,10001,-1,5453.04,-23.0288
8659,10001,-1,5287.57,-77.1672
8660,10001,-1,29054.5,39.093
8661,10001,1,5487,15.6931
8662,10001,-1,5174.93,-42.3249
8663,10001,1,8580.82,81.91
8664,10001,1,12570.8,-71.5508
8665,10001,1,10532.5,-8.03848
8666,10001,-1,13452.2,-10.918
8667,10001,1,29361.2,-50.4435
8668,10001,1,5096.18,-97.6803
8669,10001,1,11627.2,-78.266
8670,10001,1,5104.87,-6.45774
8671,10001,-1,5100.45,16.8665
8672,10001,-1,7561.74,-75.6375
8673,10001,1,24086.5,-20.3021
8674,10001,1,187995,43.1308
8675,10001,1,5588.58,-59.2167
8676,10001,1,6646.74,-81.4566
8677,10001,-1,8101.95,-54.4815
8678,10001,1,267638,-90.3771
8679,10001,-1,9418.88,86.8608
8680,10001,-1,21925.7,82.7743
8681,10001,-1,14341.1,4.80401
8682,10001,-1,9999.58,52.8095
8683,10001,-1,27390.3,-79.764
8684,10001,-1,5075.05,0.811224
8685,10001,-1,44305.9,80.6637
8686,10001,1,5068.28,-66.5903
8687,10001,1,9648.89,43.3047
8688,10001,-1,6228.55,38.9583
8689,10001,-1,9724.58,60.7057
8690,10001,-1,39137.2,-91.0568
8691,10001,1,6241.58,71.648
8692,10001,1,6026.14,-8.32961
8693,10001,1,18504.9,-38.0378
8694,10001,-1,7766.16,-98.5203
8695,10001,-1,5099.6,77.9372
8696,10001,1,7112.26,-57.7576
8697,10001,1,6135.15,-66.1114
8698,10001,1,34425.4,-72.5891
8699,10001,-1,9485.1,4.63152
8700,10001,-1,7777.95,13.4728
8701,10001,1,21768.3,1.90994
8702,10001,-1,5252.77,93.5584
8703,10001,1,13974.9,24.3288
8704,10001,1,5278.49,-30.1023
8705,10001,-1,28695.6,-55.3713
8706,10001,-1,28514.7,-60.8911
8707,10001,-1,7162.4,-26.3323
8708,10001,1,21171.8,-92.1276
8709,10001,-1,7774.19,29.5144
8710,10001,-1,5438.41,51.7251
8711,10001,-1,5196.56,25.5088
8712,10001,-1,19941.1,54.0445
8713,10001,-1,9196.99,81.9355
8714,10001,1,6928.92,-39.9937
8715,10001,-1,21728.9,-69.8492
8716,10001,1,7537.33,-7.71881
8717,10001,-1,6897.34,9.44518
8718,10001,1,8663.4,21.1735
8719,10001,-1,193847,-18.7909
8720,10001,-1,29965.1,56.3032
8721,10001,-1,26443.6,55.897
8722,10001,-1,17780.7,-79.598
8723,10001,-1,5675.94,-98.8787
8724,10001,1,126970,-44.1215
8725,10001,-1,52918.1,4.803
8726,10001,-1,22200.5,31.2873
8727,10001,1,8836.27,9.39567
8728,10001,1,44965.5,6.27782
8729,10001,1,21746.8,-8.8878
8730,10001,1,21918.2,-79.7959
8731,10001,1,10450.1,-14.5059
8732,10001,-1,6366.94,16.3231
8733,10001,-1,36435.2,-49.5858
8734,10001,1,6174.01,-46.9187
8735,10001,-1,55445,80.0786
8736,10001,1,5671.83,63.2469
8737,10001,1,8588.95,98.9521
8738,10001,-1,10743.4,57.8544
8739,10001,-1,46996.7,-28.0675
8740,10001,-1,36468.1,-34.5397
8741,10001,1,9382.67,-79.8831
8742,10001,-1,5146.08,-46.4892
8743,10001,1,5077.75,31.6339
8744,10001,1,7264.15,-65.2021
8745,10001,-1,7419.76,-86.1902
8746,10001,-1,8183.29,-19.7458
8747,10001,-1,35894.4,-22.4514
8748,10001,1,9491.01,-76.0875
8749,10001,-1,7049.68,-4.68204
8750,10001,-1,8117.74,68.8593
8751,10001,1,8482.72,0.300996
8752,10001,1,20913.1,-98.018
8753,10001,-1,5055.75,-34.0055
8754,10001,-1,34993.6,-88.765
8755,10001,1,5804.44,-50.5108
8756,10001,1,19447.9,-91.8648
8757,10001,1,6492.58,97.3103
8758,10001,-1,5914.14,22.0112
8759,10001,-1,27030.5,72.9117
8760,10001,1,5723.73,-73.6541
8761,10001,-1,6383.66,-34.8709
8762,10001,1,12273.1,-70.3296
8763,10001,-1,5789.52,88.3786
8764,10001,-1,11727.7,59.8743
8765,10001,-1,7009.96,-94.3392
8766,10001,1,7689.63,13.3893
8767,10001,-1,5512.24,-42.486
8768,10001,-1,18915.3,-76.0018
8769,10001,1,108606,79.3757
8770,10001,-1,14117.7,94.4857
8771,10001,1,5001.59,90.3169
8772,10001,1,11252.7,93.8356
8773,10001,1,5151.99,14.4618
8774,10001,1,10718.4,-25.9791
8775,10001,-1,6610.5,-68.5487
8776,10001,-1,39310.1,91.0871
8777,10001,1,12431.8,-1.17339
8778,10001,1,5424.31,-59.9227
8779,10001,-1,8881.32,0.355968
8780,10001,-1,6673.69,-73.6962
8781,10001,1,5275.05,38.9877
8782,10001,1,9123.72,-62.3473
8783,10001,-1,131125,-3.5347
8784,10001,1,8822.44,88.2964
8785,10001,-1,5874.33,-70.0921
8786,10001,1,5637.31,-49.2989
8787,10001,1,13811.6,31.4533
8788,10001,1,9387.84,19.3261
8789,10001,-1,659914,13.8167
8790,10001,1,5125.56,-65.4237
8791,10001,-1,17443.1,-52.3783
8792,10001,-1,52400,60.4447
8793,10001,-1,6430.52,-24.9178
8794,10001,1,6678.01,8.88609
8795,10001,-1,6412.17,-1.71321
8796,10001,1,6172.37,15.4546
8797,10001,1,6569.81,17.0527
8798,10001,1,7627.87,-88.5951
8799,10001,-1,8981.23,-40.3791
8800,10001,1,38411.7,-58.1569
8801,10001,-1,8758.93,34.9655
8802,10001,1,6448.62,58.5584
8803,10001,-1,18882.2,-43.4258
8804,10001,1,12551.7,-12.953
8805,10001,-1,12348.8,59.6944
8806,10001,1,9406.3,90.2818
8807,10001,-1,5698.87,-23.3991
8808,10001,1,6193.34,-1.05891
8809,10001,-1,8019.28,2.24604
8810,10001,-1,9269.67,-23.698
8811,10001,-1,8579.49,81.6072
8812,10001,-1,46655.8,64.6091
8813,10001,-1,11415.5,-51.9724
8814,10001,-1,7478.13,9.04898
8815,10001,-1,8930.22,-61.3896
8816,10001,-1,5485.71,-95.5483
8817,10001,-1,6422.18,70.63
8818,10001,1,6430.1,-71.6896
8819,10001,-1,5150.27,-96.6874
8820,10001,1,42813.6,64.5841
8821,10001,1,65102.7,13.111
8822,10001,-1,9146.06,35.8078
8823,10001,1,5204.37,93.8924
8824,10001,1,15380.4,-58.7846
8825,10001,1,9411.69,39.246
8826,10001,1,5024.4,-29.1506
8827,10001,1,7409.79,-48.9119
8828,10001,1,6415.37,32.223
8829,10001,-1,9680.86,-20.1901
8830,10001,-1,39679.7,41.757
8831,10001,-1,7714.68,-23.3345
8832,10001,-1,5309.27,-80.9114
8833,10001,1,5736.27,-81.459
8834,10001,-1,9930.02,6.5398
8835,10001,1,16373.9,13.1984
8836,10001,-1,7744.64,-56.2061
8837,10001,-1,5810.29,-7.31598
8838,10001,-1,5581.96,-63.1731
8839,10001,1,9860.09,-27.3104
8840,10001,-1,5301.92,0.445471
8841,10001,1,45487.4,-76.1215
8842,10001,1,7322.42,29.0623
8843,10001,1,191556,-64.1942
8844,10001,-1,8580.25,-14.1757
8845,10001,-1,9864.56,67.9527
8846,10001,-1,6142.2,9.06266
8847,10001,-1,7181.07,-13.9273
8848,10001,-1,9199.43,-96.5596
8849,10001,-1,8473.2,30.1533
8850,10001,-1,9810.01,14.0019
8851,10001,1,6150.21,61.6716
8852,10001,-1,70850.4,-99.2065
8853,10001,1,6733.14,76.2714
8854,10001,1,41581.5,56.5613
8855,10001,-1,7902.75,50.5446
8856,10001,-1,9597.22,-55.9506
8857,10001,1,21516.1,76.5699
8858,10001,-1,15595.3,50.0717
8859,10001,1,42353.5,-95.3432
8860,10001,-1,9746.04,-65.7534
8861,10001,1,52840.2,-43.1129
8862,10001,-1,46198.3,-77.5727
8863,10001,1,14756,22.7528
8864,10001,1,5560.66,54.1451
8865,10001,1,7367.46,18.2456
8866,10001,1,11777.6,-43.3853
8867,10001,-1,6796.28,16.4291
8868,10001,-1,7510.12,-8.54127
8869,10001,1,6127.79,58.6955
8870,10001,1,8270.34,-93.5881
8871,10001,-1,17429.2,-74.8038
8872,10001,1,15780.6,-67.4258
8873,10001,1,15143.1,-49.8576
8874,10001,-1,27936.6,-43.1906
8875,10001,-1,36031.3,-1.98591
8876,10001,-1,32042,9.12116
8877,10001,1,5783.06,-86.1314
8878,10001,-1,23650.4,47.5129
8879,10001,1,40499.3,69.3696
8880,10001,1,18040.4,57.1029
8881,10001,-1,31376.3,-28.1309
8882,10001,1,6249.25,-2.16184
8883,10001,1,7721.2,-43.7774
8884,10001,-1,46550.3,-86.9918
8885,10001,-1,7707.36,44.1494
8886,10001,-1,392710,-1.44996
8887,10001,1,6382.02,-73.2963
8888,10001,-1,6226.17,59.2617
8889,10001,-1,11192.6,-60.2729
8890,10001,1,6436.8,72.8789
8891,10001,-1,6260.91,99.3389
8892,10001,1,15100.4,4.26308
8893,10001,1,6298.99,64.9666
8894,10001,1,6835.25,-72.8954
8895,10001,1,329675,-0.995347
8896,10001,-1,5965.47,-10.8845
8897,10001,1,8488.92,20.6844
8898,10001,-1,10014.2,-71.5608
8899,10001,-1,112141,88.8903
8900,10001,-1,27896.2,54.8384
8901,10001,-1,5239.33,-48.2417
8902,10001,-1,11885.3,61.1428
8903,10001,1,153749,34.588
8904,10001,1,19481.6,-35.6083
8905,10001,-1,277269,-20.4419
8906,10001,-1,5333.67,42.0929
8907,10001,-1,6104.65,-34.0645
8908,10001,1,60884.3,-7.36817
8909,10001,-1,17012.8,-12.7338
8910,10001,1,20734.4,10.8352
8911,10001,-1,367338,81.3191
8912,10001,1,7813.9,-43.753
8913,10001,1,5246.25,-65.7826
8914,10001,-1,6373.36,-51.2732
8915,10001,-1,24015.3,17.1037
8916,10001,1,38037.4,-19.1309
8917,10001,1,8754.01,10.0961
8918,10001,1,7000.99,-98.5707
8919,10001,-1,46844,15.2595
8920,10001,1,12431,50.8287
8921,10001,-1,6119.42,-69.8664
8922,10001,1,660252,25.3608
8923,10001,-1,9308.94,-52.2094
8924,10001,1,22001.3,45.5229
8925,10001,-1,8060.28,4.06318
8926,10001,1,22400.2,-72.1285
8927,10001,-1,14945.9,93.3087
8928,10001,-1,7191.83,-84.9104
8929,10001,-1,5534.27,-38.5617
8930,10001,1,6609.27,12.0893
8931,10001,-1,98493.4,-80.8361
8932,10001,-1,19813.9,35.1145
8933,10001,-1,11145.2,-98.7305
8934,10001,-1,10182.8,26.3658
8935,10001,-1,9203.71,-31.0329
8936,10001,1,5034.94,12.1792
8937,10001,-1,6464.38,-3.59115
8938,10001,1,37093.3,6.64319
8939,10001,-1,5448.45,-8.66773
8940,10001,1,14382.3,-90.2838
8941,10001,-1,19524.7,-57.7276
8942,10001,1,24736.7,-0.308764
8943,10001,-1,26636.4,49.0102
8944,10001,1,7949.65,-10.8896
8945,10001,-1,6080.33,90.1504
8946,10001,1,8770.14,-9.44365
8947,10001,1,10974,-55.3561
8948,10001,-1,15546,89.0757
8949,10001,1,5257.68,-13.8028
8950,10001,-1,6850.96,-79.4086
8951,10001,1,7268,90.3092
8952,10001,-1,103793,-28.4793
8953,10001,-1,14459.9,-28.7801
8954,10001,-1,362523,96.6252
8955,10001,1,17812.2,-75.0883
8956,10001,-1,99027.6,92.5448
8957,10001,-1,6767.53,29.5616
8958,10001,-1,13902,99.6642
8959,10001,1,23626.2,28.7122
8960,10001,-1,7588.04,-30.1886
8961,10001,-1,13154.4,-21.7137
8962,10001,1,7006.37,34.4202
8963,10001,-1,12295.5,48.8105
8964,10001,1,402768,99.1554
8965,10001,-1,5644.13,68.6972
8966,10001,1,5136.32,-49.7157
8967,10001,-1,26870.9,-78.196
8968,10001,-1,42512.6,60.9878
8969,10001,-1,5300.13,35.1181
8970,10001,1,11445.1,-69.2506
8971,10001,-1,6409.68,14.6363
8972,10001,-1,645871,75.6364
8973,10001,1,13326.5,-27.806
8974,10001,-1,5235.83,-84.9935
8975,10001,1,5758.56,-8.80918
8976,10001,-1,6358.47,-46.7724
8977,10001,1,23048,-69.2505
8978,10001,-1,176070,65.1802
8979,10001,-1,20550.2,66.0056
8980,10001,1,8393.25,65.1114
8981,10001,-1,17718.3,65.4664
8982,10001,1,31152.6,-69.5411
8983,10001,1,111199,60.2483
8984,10001,1,138993,10.7954
8985,10001,1,25836.8,-20.0034
8986,10001,-1,6477.66,9.86492
8987,10001,1,5402.21,21.7631
8988,10001,1,5736.8,31.4075
8989,10001,-1,5811,-80.4038
8990,10001,-1,60680,73.5228
8991,10001,-1,5484.37,75.0304
8992,10001,-1,77952.3,-23.5661
8993,10001,-1,23795.7,-94.4659
8994,10001,1,5858.93,-27.309
8995,10001,1,6537.73,-97.4791
8996,10001,1,5020.31,-0.387255
8997,10001,1,35769.2,89.9868
8998,10001,1,199534,-51.0004
8999,10001,-1,5250.97,-74.9295
9000,10001,1,8422.48,-82.6104
9001,10001,1,5094.63,-68.6423
9002,10001,1,5524.44,-72.7167
9003,10001,1,9954.96,-46.5653
9004,10001,-1,16729.6,10.2621
9005,10001,1,15920.9,-93.4203
9006,10001,1,7159.7,9.695
9007,10001,-1,6466.19,14.5409
9008,10001,-1,5137.29,-71.7496
9009,10001,1,15753.3,12.3464
9010,10001,-1,28206.4,-55.8134
9011,10001,1,13041.6,21.6501
9012,10001,-1,8807.66,97.6387
9013,10001,1,10177.3,-64.8653
9014,10001,1,12244.5,-78.9653
9015,10001,-1,6873.39,-16.7534
9016,10001,1,13325.1,-16.6335
9017,10001,-1,18129.7,-93.7383
9018,10001,-1,25717.9,-17.3857
9019,10001,1,50828.5,-53.7758
9020,10001,-1,27595.1,77.112
9021,10001,-1,22641.3,75.0694
9022,10001,1,10188.2,1.75619
9023,10001,-1,10393.3,-5.1552
9024,10001,-1,6364.93,71.3915
9025,10001,-1,16270.2,82.2183
9026,10001,1,14937.6,-13.5722
9027,10001,-1,41923.9,41.9677
9028,10001,-1,14847.5,27.9108
9029,10001,-1,11005.1,-58.5701
9030,10001,-1,6719.22,43.3652
9031,10001,-1,8669.32,65.6658
9032,10001,1,5907.8,11.0897
9033,10001,-1,7811.1,10.3846
9034,10001,1,13680.5,-44.0965
9035,10001,1,14660.8,9.00607
9036,10001,-1,367551,65.52
9037,10001,-1,5596.29,87.7301
9038,10001,-1,325314,-98.5465
9039,10001,-1,7867.52,32.9925
9040,10001,1,8431.25,81.0843
9041,10001,-1,30013.2,-17.6094
9042,10001,-1,5530.16,-17.7828
9043,10001,1,5872,24.8428
9044,10001,1,13914.8,-56.0712
9045,10001,1,9935.22,-11.9251
9046,10001,-1,17214.8,36.5014
9047,10001,1,75324.1,-86.8688
9048,10001,1,11985.6,-10.4732
9049,10001,-1,13924.1,67.8596
9050,10001,-1,11176.1,-90.9224
9051,10001,-1,69707.2,-65.2871
9052,10001,1,7521.08,63.1849
9053,10001,-1,707229,-76.9811
9054,10001,-1,11138.3,73.7013
9055,10001,1,6267.95,-77.5641
9056,10001,1,19389.4,52.4464
9057,10001,1,5094.32,37.7902
9058,10001,1,22882.6,33.0737
9059,10001,-1,9311.41,1.01104
9060,10001,1,7152.78,-47.0367
9061,10001,-1,41965,-19.899
9062,10001,-1,29582.7,-62.8088
9063,10001,1,9014.05,-71.6526
9064,10001,-1,28686.6,28.4198
9065,10001,1,9416.51,8.74596
9066,10001,1,96099.6,-69.5439
9067,10001,-1,5047.22,-1.06008
9068,10001,1,5728.35,-26.8876
9069,10001,1,12422.9,71.3603
9070,10001,-1,5135.77,-19.081
9071,10001,-1,11366.6,-66.1665
9072,10001,1,13734.4,-26.1019
9073,10001,-1,44967.1,4.25451
9074,10001,1,33387.6,52.6509
9075,10001,1,25448.8,-58.2997
9076,10001,1,11564,87.7599
9077,10001,1,13045.8,15.4187
9078,10001,-1,41288.1,62.8262
9079,10001,1,5301.37,-77.6375
9080,10001,1,14740.3,31.3694
9081,10001,1,67668.1,-50.8922
9082,10001,1,102620,84.4608
9083,10001,-1,47535.6,-57.7014
9084,10001,1,6558.71,-80.3664
9085,10001,1,20925.4,69.8658
9086,10001,1,5340.17,-45.8842
9087,10001,-1,40439.7,-26.0912
9088,10001,1,7399.3,69.733
9089,10001,-1,7367.83,8.62297
9090,10001,1,20906.9,-35.1694
9091,10001,-1,11802.6,90.9908
9092,10001,1,5929.5,98.6323
9093,10001,-1,6508.07,58.2879
9094,10001,-1,119332,39.3007
9095,10001,1,7836.49,-0.541838
9096,10001,1,7040.33,27.4383
9097,10001,-1,12451.3,66.525
9098,10001,-1,282240,-3.03347
9099,10001,1,7981.37,-66.4535
9100,10001,-1,146519,-37.1801
9101,10001,-1,6873.54,32.2637
9102,10001,-1,7339.56,-5.61754
9103,10001,-1,5526.07,45.2905
9104,10001,-1,7559.91,-96.6034
9105,10001,-1,167469,-77.4557
9106,10001,-1,33538.9,-9.67321
9107,10001,-1,16726.4,88.1545
9108,10001,-1,8102.63,-89.3231
9109,10001,-1,22358.3,6.85214
9110,10001,-1,7897.06,9.23439
9111,10001,1,13098.3,10.9427
9112,10001,-1,5320.48,17.0662
9113,10001,-1,14085.8,-48.4315
9114,10001,1,5624.18,64.5177
